PC_NAME,PARTY_ABB,TOTAL_VOTES_POLLED,ST_NAME,MONTH,YEAR,WINNER,MARGIN
BUXAR,JMM,424.0,BIHAR,11,2015,BJP,0
BUXAR,GJDS,415.0,BIHAR,11,2015,BJP,0
BUXAR,JDR,414.0,BIHAR,11,2015,BJP,0
BUXAR,SKLP,371.0,BIHAR,11,2015,BJP,0
BUXAR,HVD,335.0,BIHAR,11,2015,BJP,0
BUXAR,C(S),330.0,BIHAR,11,2015,BJP,0
BUXAR,SWAP,269.0,BIHAR,11,2015,BJP,0
BULANDSHAHR,BJP,563542.0,UTTAR PRADESH,3,2017,BJP,272106
BULANDSHAHR,BSP,291436.0,UTTAR PRADESH,3,2017,BJP,0
BULANDSHAHR,SP,118906.0,UTTAR PRADESH,3,2017,BJP,0
BULANDSHAHR,RLD,61645.0,UTTAR PRADESH,3,2017,BJP,0
BULANDSHAHR,INC,53525.0,UTTAR PRADESH,3,2017,BJP,0
BULANDSHAHR,IND,12186.0,UTTAR PRADESH,3,2017,BJP,0
BULANDSHAHR,NOTA,8813.0,UTTAR PRADESH,3,2017,BJP,0
BULANDSHAHR,RKMP,1906.0,UTTAR PRADESH,3,2017,BJP,0
BULANDSHAHR,CPM,1645.0,UTTAR PRADESH,3,2017,BJP,0
BULANDSHAHR,SHS,1208.0,UTTAR PRADESH,3,2017,BJP,0
BULANDSHAHR,RAJP,886.0,UTTAR PRADESH,3,2017,BJP,0
BULANDSHAHR,RJSNP,873.0,UTTAR PRADESH,3,2017,BJP,0
BULANDSHAHR,rpsn,591.0,UTTAR PRADESH,3,2017,BJP,0
BULANDSHAHR,SDU,558.0,UTTAR PRADESH,3,2017,BJP,0
BULANDSHAHR,LD,552.0,UTTAR PRADESH,3,2017,BJP,0
BULANDSHAHR,RTKP,524.0,UTTAR PRADESH,3,2017,BJP,0
BULANDSHAHR,SARSAMP,361.0,UTTAR PRADESH,3,2017,BJP,0
BULANDSHAHR,JANADIP,343.0,UTTAR PRADESH,3,2017,BJP,0
BULANDSHAHR,RAJADP,247.0,UTTAR PRADESH,3,2017,BJP,0
BULANDSHAHR,RSHP,124.0,UTTAR PRADESH,3,2017,BJP,0
BUDAUN,BJP,401167.0,UTTAR PRADESH,3,2017,BJP,16372
BUDAUN,SP,384795.0,UTTAR PRADESH,3,2017,BJP,0
BUDAUN,BSP,209456.0,UTTAR PRADESH,3,2017,BJP,0
BUDAUN,RPD,57522.0,UTTAR PRADESH,3,2017,BJP,0
BUDAUN,SHS,14576.0,UTTAR PRADESH,3,2017,BJP,0
BUDAUN,NOTA,11322.0,UTTAR PRADESH,3,2017,BJP,0
BUDAUN,IND,11003.0,UTTAR PRADESH,3,2017,BJP,0
BUDAUN,BSRD,3507.0,UTTAR PRADESH,3,2017,BJP,0
BUDAUN,JAM,2478.0,UTTAR PRADESH,3,2017,BJP,0
BUDAUN,pps,2127.0,UTTAR PRADESH,3,2017,BJP,0
BUDAUN,RLD,2117.0,UTTAR PRADESH,3,2017,BJP,0
BUDAUN,SSAD,1780.0,UTTAR PRADESH,3,2017,BJP,0
BUDAUN,BBPP,1242.0,UTTAR PRADESH,3,2017,BJP,0
BUDAUN,AIMIM,883.0,UTTAR PRADESH,3,2017,BJP,0
BUDAUN,BHABHAPA,699.0,UTTAR PRADESH,3,2017,BJP,0
BUDAUN,AIFB,697.0,UTTAR PRADESH,3,2017,BJP,0
BUDAUN,RSHP,672.0,UTTAR PRADESH,3,2017,BJP,0
BUDAUN,kajp,258.0,UTTAR PRADESH,3,2017,BJP,0
BOLPUR,AITC,651953.0,WEST BENGAL,5,2016,AITC,183466
BOLPUR,CPM,468487.0,WEST BENGAL,5,2016,AITC,0
BOLPUR,BJP,143004.0,WEST BENGAL,5,2016,AITC,0
BOLPUR,RSP,63231.0,WEST BENGAL,5,2016,AITC,0
BOLPUR,NOTA,26186.0,WEST BENGAL,5,2016,AITC,0
BOLPUR,IND,7892.0,WEST BENGAL,5,2016,AITC,0
BOLPUR,SUCI,6923.0,WEST BENGAL,5,2016,AITC,0
BOLPUR,BSP,5850.0,WEST BENGAL,5,2016,AITC,0
BOLPUR,MPOI,1519.0,WEST BENGAL,5,2016,AITC,0
BOLPUR,SP,1502.0,WEST BENGAL,5,2016,AITC,0
BOLPUR,WPOI,864.0,WEST BENGAL,5,2016,AITC,0
BOLPUR,JD(S),802.0,WEST BENGAL,5,2016,AITC,0
BISHNUPUR,AITC,711137.0,WEST BENGAL,5,2016,AITC,298588
BISHNUPUR,CPM,412549.0,WEST BENGAL,5,2016,AITC,0
BISHNUPUR,INC,154294.0,WEST BENGAL,5,2016,AITC,0
BISHNUPUR,BJP,133518.0,WEST BENGAL,5,2016,AITC,0
BISHNUPUR,AIFB,69755.0,WEST BENGAL,5,2016,AITC,0
BISHNUPUR,NOTA,29037.0,WEST BENGAL,5,2016,AITC,0
BISHNUPUR,BSP,15373.0,WEST BENGAL,5,2016,AITC,0
BISHNUPUR,IND,13823.0,WEST BENGAL,5,2016,AITC,0
BISHNUPUR,SUCI,7648.0,WEST BENGAL,5,2016,AITC,0
BISHNUPUR,BMUP,6120.0,WEST BENGAL,5,2016,AITC,0
BISHNUPUR,CPIM,2433.0,WEST BENGAL,5,2016,AITC,0
BISHNUPUR,CPI(ML)(L),1539.0,WEST BENGAL,5,2016,AITC,0
BISHNUPUR,PDS,1203.0,WEST BENGAL,5,2016,AITC,0
BIRBHUM,AITC,631694.0,WEST BENGAL,5,2016,AITC,380458
BIRBHUM,INC,251236.0,WEST BENGAL,5,2016,AITC,0
BIRBHUM,BJP,138932.0,WEST BENGAL,5,2016,AITC,0
BIRBHUM,AIFB,131112.0,WEST BENGAL,5,2016,AITC,0
BIRBHUM,CPM,126993.0,WEST BENGAL,5,2016,AITC,0
BIRBHUM,NOTA,20149.0,WEST BENGAL,5,2016,AITC,0
BIRBHUM,IND,15104.0,WEST BENGAL,5,2016,AITC,0
BIRBHUM,BSP,8663.0,WEST BENGAL,5,2016,AITC,0
BIRBHUM,SUCI,7933.0,WEST BENGAL,5,2016,AITC,0
BIRBHUM,BMUP,2906.0,WEST BENGAL,5,2016,AITC,0
BIRBHUM,SP,2059.0,WEST BENGAL,5,2016,AITC,0
BIRBHUM,MPOI,1530.0,WEST BENGAL,5,2016,AITC,0
BIRBHUM,WPOI,1119.0,WEST BENGAL,5,2016,AITC,0
BIRBHUM,CPI(ML)(L),1041.0,WEST BENGAL,5,2016,AITC,0
BIRBHUM,RLD,866.0,WEST BENGAL,5,2016,AITC,0
BIRBHUM,RCPI(R),751.0,WEST BENGAL,5,2016,AITC,0
BIJNOR,BJP,443855.0,UTTAR PRADESH,3,2017,BJP,187907
BIJNOR,BSP,255948.0,UTTAR PRADESH,3,2017,BJP,0
BIJNOR,SP,235189.0,UTTAR PRADESH,3,2017,BJP,0
BIJNOR,INC,82064.0,UTTAR PRADESH,3,2017,BJP,0
BIJNOR,RLD,57195.0,UTTAR PRADESH,3,2017,BJP,0
BIJNOR,NOTA,5415.0,UTTAR PRADESH,3,2017,BJP,0
BIJNOR,IND,4942.0,UTTAR PRADESH,3,2017,BJP,0
BIJNOR,BMUP,1724.0,UTTAR PRADESH,3,2017,BJP,0
BIJNOR,PECP,1457.0,UTTAR PRADESH,3,2017,BJP,0
BIJNOR,NINSHAD,1345.0,UTTAR PRADESH,3,2017,BJP,0
BIJNOR,RKMP,1178.0,UTTAR PRADESH,3,2017,BJP,0
BIJNOR,GKP,830.0,UTTAR PRADESH,3,2017,BJP,0
BIJNOR,CPM,799.0,UTTAR PRADESH,3,2017,BJP,0
BIJNOR,BMF,466.0,UTTAR PRADESH,3,2017,BJP,0
BIJNOR,ABVCP,462.0,UTTAR PRADESH,3,2017,BJP,0
BIJNOR,AIMF,375.0,UTTAR PRADESH,3,2017,BJP,0
BIJNOR,NaLP,260.0,UTTAR PRADESH,3,2017,BJP,0
BIJNOR,SHS,237.0,UTTAR PRADESH,3,2017,BJP,0
BIJNOR,RMGP,235.0,UTTAR PRADESH,3,2017,BJP,0
BIJNOR,MKUP,200.0,UTTAR PRADESH,3,2017,BJP,0
BIJNOR,JSP,174.0,UTTAR PRADESH,3,2017,BJP,0
BHAGALPUR,BJP,243251.0,BIHAR,11,2015,BJP,94230
BHAGALPUR,RJD,149021.0,BIHAR,11,2015,BJP,0
BHAGALPUR,INC,135495.0,BIHAR,11,2015,BJP,0
BHAGALPUR,JD(U),123888.0,BIHAR,11,2015,BJP,0
BHAGALPUR,IND,105238.0,BIHAR,11,2015,BJP,0
BHAGALPUR,LJP,102412.0,BIHAR,11,2015,BJP,0
BHAGALPUR,NOTA,27770.0,BIHAR,11,2015,BJP,0
BHAGALPUR,CPI,16423.0,BIHAR,11,2015,BJP,0
BHAGALPUR,JAPL,11664.0,BIHAR,11,2015,BJP,0
BHAGALPUR,CPM,8964.0,BIHAR,11,2015,BJP,0
BHAGALPUR,BSP,7756.0,BIHAR,11,2015,BJP,0
BHAGALPUR,SKLP,5133.0,BIHAR,11,2015,BJP,0
BHAGALPUR,NTP,4467.0,BIHAR,11,2015,BJP,0
BHAGALPUR,SP,3836.0,BIHAR,11,2015,BJP,0
BHAGALPUR,NCP,2807.0,BIHAR,11,2015,BJP,0
BHAGALPUR,BJHP,2342.0,BIHAR,11,2015,BJP,0
BHAGALPUR,GJDS,1873.0,BIHAR,11,2015,BJP,0
BHAGALPUR,CPI(ML)(L),1458.0,BIHAR,11,2015,BJP,0
BHAGALPUR,SUCI,983.0,BIHAR,11,2015,BJP,0
BHAGALPUR,PBI,810.0,BIHAR,11,2015,BJP,0
BHAGALPUR,SP(I),627.0,BIHAR,11,2015,BJP,0
BHAGALPUR,VIP,547.0,BIHAR,11,2015,BJP,0
BHAGALPUR,TNRMPI,448.0,BIHAR,11,2015,BJP,0
BHAGALPUR,AVIRP,395.0,BIHAR,11,2015,BJP,0
BHAGALPUR,BMUP,268.0,BIHAR,11,2015,BJP,0
BEGUSARAI,RJD,219832.0,BIHAR,11,2015,RJD,493
BEGUSARAI,BJP,219339.0,BIHAR,11,2015,RJD,0
BEGUSARAI,JD(U),159092.0,BIHAR,11,2015,RJD,0
BEGUSARAI,INC,157504.0,BIHAR,11,2015,RJD,0
BEGUSARAI,LJP,109862.0,BIHAR,11,2015,RJD,0
BEGUSARAI,CPI,102866.0,BIHAR,11,2015,RJD,0
BEGUSARAI,IND,51405.0,BIHAR,11,2015,RJD,0
BEGUSARAI,NOTA,31463.0,BIHAR,11,2015,RJD,0
BEGUSARAI,BMUP,7751.0,BIHAR,11,2015,RJD,0
BEGUSARAI,BSP,7404.0,BIHAR,11,2015,RJD,0
BEGUSARAI,CPM,5593.0,BIHAR,11,2015,RJD,0
BEGUSARAI,JAPL,4092.0,BIHAR,11,2015,RJD,0
BEGUSARAI,SP,3199.0,BIHAR,11,2015,RJD,0
BEGUSARAI,RVNP,3168.0,BIHAR,11,2015,RJD,0
BEGUSARAI,SKLP,2513.0,BIHAR,11,2015,RJD,0
BEGUSARAI,JKNPP,2246.0,BIHAR,11,2015,RJD,0
BEGUSARAI,CPI(ML)(L),2198.0,BIHAR,11,2015,RJD,0
BEGUSARAI,BJND,1710.0,BIHAR,11,2015,RJD,0
BEGUSARAI,AKBMP,1207.0,BIHAR,11,2015,RJD,0
BEGUSARAI,SASAPT,1153.0,BIHAR,11,2015,RJD,0
BEGUSARAI,SSD,819.0,BIHAR,11,2015,RJD,0
BEGUSARAI,BJJD,724.0,BIHAR,11,2015,RJD,0
BEGUSARAI,NADP,654.0,BIHAR,11,2015,RJD,0
BEGUSARAI,RaIP,517.0,BIHAR,11,2015,RJD,0
BATHINDA,AAAP,447036.0,PUNJAB,3,2017,AAAP,22458
BATHINDA,SAD,424578.0,PUNJAB,3,2017,AAAP,0
BATHINDA,INC,398107.0,PUNJAB,3,2017,AAAP,0
BATHINDA,IND,9280.0,PUNJAB,3,2017,AAAP,0
BATHINDA,NOTA,8760.0,PUNJAB,3,2017,AAAP,0
BATHINDA,BSP,8516.0,PUNJAB,3,2017,AAAP,0
BATHINDA,CPI(ML)(L),7049.0,PUNJAB,3,2017,AAAP,0
BATHINDA,SAD(M),4602.0,PUNJAB,3,2017,AAAP,0
BATHINDA,APPA,3433.0,PUNJAB,3,2017,AAAP,0
BATHINDA,AITC,3118.0,PUNJAB,3,2017,AAAP,0
BATHINDA,CPI,2895.0,PUNJAB,3,2017,AAAP,0
BATHINDA,RMPOI,836.0,PUNJAB,3,2017,AAAP,0
BATHINDA,PLP,730.0,PUNJAB,3,2017,AAAP,0
BATHINDA,SHS,418.0,PUNJAB,3,2017,AAAP,0
BATHINDA,BMUP,382.0,PUNJAB,3,2017,AAAP,0
BATHINDA,DEMSWP,258.0,PUNJAB,3,2017,AAAP,0
BATHINDA,HSS,212.0,PUNJAB,3,2017,AAAP,0
BATHINDA,JJJKP,105.0,PUNJAB,3,2017,AAAP,0
BASTI,BJP,432895.0,UTTAR PRADESH,3,2017,BJP,154940
BASTI,BSP,277955.0,UTTAR PRADESH,3,2017,BJP,0
BASTI,SP,164925.0,UTTAR PRADESH,3,2017,BJP,0
BASTI,INC,111885.0,UTTAR PRADESH,3,2017,BJP,0
BASTI,IND,16588.0,UTTAR PRADESH,3,2017,BJP,0
BASTI,RLD,10017.0,UTTAR PRADESH,3,2017,BJP,0
BASTI,NOTA,9830.0,UTTAR PRADESH,3,2017,BJP,0
BASTI,NINSHAD,7346.0,UTTAR PRADESH,3,2017,BJP,0
BASTI,BMUP,2435.0,UTTAR PRADESH,3,2017,BJP,0
BASTI,MBCOI,1844.0,UTTAR PRADESH,3,2017,BJP,0
BASTI,BaSaP,1561.0,UTTAR PRADESH,3,2017,BJP,0
BASTI,SHS,1483.0,UTTAR PRADESH,3,2017,BJP,0
BASTI,CPM,1327.0,UTTAR PRADESH,3,2017,BJP,0
BASTI,SSD,1135.0,UTTAR PRADESH,3,2017,BJP,0
BASTI,JANADIP,758.0,UTTAR PRADESH,3,2017,BJP,0
BASTI,PECP,741.0,UTTAR PRADESH,3,2017,BJP,0
BASTI,PBI,568.0,UTTAR PRADESH,3,2017,BJP,0
BASTI,RSHP,527.0,UTTAR PRADESH,3,2017,BJP,0
BASTI,ABSKP,486.0,UTTAR PRADESH,3,2017,BJP,0
BASIRHAT,AITC,669104.0,WEST BENGAL,5,2016,AITC,381704
BASIRHAT,CPM,287400.0,WEST BENGAL,5,2016,AITC,0
BASIRHAT,BJP,157540.0,WEST BENGAL,5,2016,AITC,0
BASIRHAT,INC,155443.0,WEST BENGAL,5,2016,AITC,0
BASIRHAT,CPI,64449.0,WEST BENGAL,5,2016,AITC,0
BASIRHAT,NOTA,17511.0,WEST BENGAL,5,2016,AITC,0
BASIRHAT,BSP,15661.0,WEST BENGAL,5,2016,AITC,0
BASIRHAT,SUCI,3429.0,WEST BENGAL,5,2016,AITC,0
BASIRHAT,IND,2931.0,WEST BENGAL,5,2016,AITC,0
BASIRHAT,AMB,1890.0,WEST BENGAL,5,2016,AITC,0
BASIRHAT,CPI(ML)(L),1462.0,WEST BENGAL,5,2016,AITC,0
BASIRHAT,PDS,964.0,WEST BENGAL,5,2016,AITC,0
BASIRHAT,RPI(A),903.0,WEST BENGAL,5,2016,AITC,0
BARPETA,INC,534769.0,ASSAM,5,2016,INC,186373
BARPETA,AGP,348396.0,ASSAM,5,2016,INC,0
BARPETA,AIUDF,259007.0,ASSAM,5,2016,INC,0
BARPETA,BJP,103890.0,ASSAM,5,2016,INC,0
BARPETA,IND,79932.0,ASSAM,5,2016,INC,0
BARPETA,NOTA,10366.0,ASSAM,5,2016,INC,0
BARPETA,CPM,8917.0,ASSAM,5,2016,INC,0
BARPETA,AITC,2601.0,ASSAM,5,2016,INC,0
BARPETA,RPI(A),2140.0,ASSAM,5,2016,INC,0
BARPETA,RPI,1760.0,ASSAM,5,2016,INC,0
BARPETA,RaJPa,1721.0,ASSAM,5,2016,INC,0
BARPETA,JCPB,1022.0,ASSAM,5,2016,INC,0
BARPETA,BhaRP,868.0,ASSAM,5,2016,INC,0
BARPETA,TNRMPI,836.0,ASSAM,5,2016,INC,0
BARPETA,RsSC,769.0,ASSAM,5,2016,INC,0
BARPETA,JnCP,694.0,ASSAM,5,2016,INC,0
BARPETA,BGanP,523.0,ASSAM,5,2016,INC,0
BARPETA,NCP,442.0,ASSAM,5,2016,INC,0
BAREILLY,BJP,506592.0,UTTAR PRADESH,3,2017,BJP,307318
BAREILLY,INC,199274.0,UTTAR PRADESH,3,2017,BJP,0
BAREILLY,BSP,151954.0,UTTAR PRADESH,3,2017,BJP,0
BAREILLY,SP,127186.0,UTTAR PRADESH,3,2017,BJP,0
BAREILLY,IEMC,43714.0,UTTAR PRADESH,3,2017,BJP,0
BAREILLY,IND,11973.0,UTTAR PRADESH,3,2017,BJP,0
BAREILLY,NOTA,7860.0,UTTAR PRADESH,3,2017,BJP,0
BAREILLY,RLD,5889.0,UTTAR PRADESH,3,2017,BJP,0
BAREILLY,PECP,4694.0,UTTAR PRADESH,3,2017,BJP,0
BAREILLY,BSRD,2960.0,UTTAR PRADESH,3,2017,BJP,0
BAREILLY,MD,2267.0,UTTAR PRADESH,3,2017,BJP,0
BAREILLY,CPI,1755.0,UTTAR PRADESH,3,2017,BJP,0
BAREILLY,JSEP,1494.0,UTTAR PRADESH,3,2017,BJP,0
BAREILLY,SARSAMP,1159.0,UTTAR PRADESH,3,2017,BJP,0
BAREILLY,SKLP,1041.0,UTTAR PRADESH,3,2017,BJP,0
BAREILLY,BHIP,746.0,UTTAR PRADESH,3,2017,BJP,0
BAREILLY,PLM,488.0,UTTAR PRADESH,3,2017,BJP,0
BAREILLY,AIFB,416.0,UTTAR PRADESH,3,2017,BJP,0
BAREILLY,SHS,332.0,UTTAR PRADESH,3,2017,BJP,0
BAREILLY,BMUP,260.0,UTTAR PRADESH,3,2017,BJP,0
BARDDHAMAN PURBA,AITC,647835.0,WEST BENGAL,5,2016,AITC,226228
BARDDHAMAN PURBA,CPM,421607.0,WEST BENGAL,5,2016,AITC,0
BARDDHAMAN PURBA,INC,157310.0,WEST BENGAL,5,2016,AITC,0
BARDDHAMAN PURBA,BJP,118843.0,WEST BENGAL,5,2016,AITC,0
BARDDHAMAN PURBA,NOTA,16605.0,WEST BENGAL,5,2016,AITC,0
BARDDHAMAN PURBA,BSP,11233.0,WEST BENGAL,5,2016,AITC,0
BARDDHAMAN PURBA,IND,5133.0,WEST BENGAL,5,2016,AITC,0
BARDDHAMAN PURBA,CPI(ML)(L),4446.0,WEST BENGAL,5,2016,AITC,0
BARDDHAMAN PURBA,PDS,3355.0,WEST BENGAL,5,2016,AITC,0
BARDDHAMAN PURBA,JDP,2982.0,WEST BENGAL,5,2016,AITC,0
BARDDHAMAN PURBA,SUCI,1690.0,WEST BENGAL,5,2016,AITC,0
BARDDHAMAN PURBA,SP(I),997.0,WEST BENGAL,5,2016,AITC,0
BARDDHAMAN - DURGAPUR,AITC,605427.0,WEST BENGAL,5,2016,AITC,197710
BARDDHAMAN - DURGAPUR,CPM,407717.0,WEST BENGAL,5,2016,AITC,0
BARDDHAMAN - DURGAPUR,BJP,122919.0,WEST BENGAL,5,2016,AITC,0
BARDDHAMAN - DURGAPUR,INC,108533.0,WEST BENGAL,5,2016,AITC,0
BARDDHAMAN - DURGAPUR,AIFB,84432.0,WEST BENGAL,5,2016,AITC,0
BARDDHAMAN - DURGAPUR,NOTA,22834.0,WEST BENGAL,5,2016,AITC,0
BARDDHAMAN - DURGAPUR,IND,21974.0,WEST BENGAL,5,2016,AITC,0
BARDDHAMAN - DURGAPUR,BSP,9657.0,WEST BENGAL,5,2016,AITC,0
BARDDHAMAN - DURGAPUR,SUCI,4956.0,WEST BENGAL,5,2016,AITC,0
BARDDHAMAN - DURGAPUR,CPI(ML)(L),2275.0,WEST BENGAL,5,2016,AITC,0
BARDDHAMAN - DURGAPUR,MPOI,1437.0,WEST BENGAL,5,2016,AITC,0
BARDDHAMAN - DURGAPUR,JDP,1190.0,WEST BENGAL,5,2016,AITC,0
BARDDHAMAN - DURGAPUR,BMUP,679.0,WEST BENGAL,5,2016,AITC,0
BARASAT,AITC,663783.0,WEST BENGAL,5,2016,AITC,451519
BARASAT,CPM,212264.0,WEST BENGAL,5,2016,AITC,0
BARASAT,AIFB,146090.0,WEST BENGAL,5,2016,AITC,0
BARASAT,INC,133609.0,WEST BENGAL,5,2016,AITC,0
BARASAT,BJP,130767.0,WEST BENGAL,5,2016,AITC,0
BARASAT,NOTA,17692.0,WEST BENGAL,5,2016,AITC,0
BARASAT,BSP,16062.0,WEST BENGAL,5,2016,AITC,0
BARASAT,SUCI,5550.0,WEST BENGAL,5,2016,AITC,0
BARASAT,WPOI,5404.0,WEST BENGAL,5,2016,AITC,0
BARASAT,IND,4167.0,WEST BENGAL,5,2016,AITC,0
BARASAT,RPI(A),2062.0,WEST BENGAL,5,2016,AITC,0
BARASAT,SHS,2007.0,WEST BENGAL,5,2016,AITC,0
BARASAT,CPI(ML)(L),1262.0,WEST BENGAL,5,2016,AITC,0
BARASAT,LJP,694.0,WEST BENGAL,5,2016,AITC,0
BARAKPUR,AITC,519619.0,WEST BENGAL,5,2016,AITC,321284
BARAKPUR,CPM,198335.0,WEST BENGAL,5,2016,AITC,0
BARAKPUR,BJP,147108.0,WEST BENGAL,5,2016,AITC,0
BARAKPUR,INC,79548.0,WEST BENGAL,5,2016,AITC,0
BARAKPUR,AIFB,49667.0,WEST BENGAL,5,2016,AITC,0
BARAKPUR,IND,43563.0,WEST BENGAL,5,2016,AITC,0
BARAKPUR,NOTA,16347.0,WEST BENGAL,5,2016,AITC,0
BARAKPUR,BSP,7317.0,WEST BENGAL,5,2016,AITC,0
BARAKPUR,SUCI,5019.0,WEST BENGAL,5,2016,AITC,0
BARAKPUR,PDS,2284.0,WEST BENGAL,5,2016,AITC,0
BARAKPUR,CPIM,1249.0,WEST BENGAL,5,2016,AITC,0
BARAKPUR,CPI(ML)(L),1191.0,WEST BENGAL,5,2016,AITC,0
BARABANKI,BJP,473013.0,UTTAR PRADESH,3,2017,BJP,159266
BARABANKI,SP,313747.0,UTTAR PRADESH,3,2017,BJP,0
BARABANKI,BSP,271425.0,UTTAR PRADESH,3,2017,BJP,0
BARABANKI,INC,81883.0,UTTAR PRADESH,3,2017,BJP,0
BARABANKI,IND,14532.0,UTTAR PRADESH,3,2017,BJP,0
BARABANKI,PECP,14288.0,UTTAR PRADESH,3,2017,BJP,0
BARABANKI,NOTA,12240.0,UTTAR PRADESH,3,2017,BJP,0
BARABANKI,RLD,5241.0,UTTAR PRADESH,3,2017,BJP,0
BARABANKI,BMUP,2085.0,UTTAR PRADESH,3,2017,BJP,0
BARABANKI,CPI,1985.0,UTTAR PRADESH,3,2017,BJP,0
BARABANKI,AIMIM,1904.0,UTTAR PRADESH,3,2017,BJP,0
BARABANKI,RsJnP,1757.0,UTTAR PRADESH,3,2017,BJP,0
BARABANKI,BKrD,1536.0,UTTAR PRADESH,3,2017,BJP,0
BARABANKI,bmd,1104.0,UTTAR PRADESH,3,2017,BJP,0
BARABANKI,SHS,880.0,UTTAR PRADESH,3,2017,BJP,0
BARABANKI,EKSP,712.0,UTTAR PRADESH,3,2017,BJP,0
BARABANKI,LD,520.0,UTTAR PRADESH,3,2017,BJP,0
BARABANKI,BSRD,452.0,UTTAR PRADESH,3,2017,BJP,0
BARABANKI,jhspt,435.0,UTTAR PRADESH,3,2017,BJP,0
BARABANKI,HAPa,432.0,UTTAR PRADESH,3,2017,BJP,0
BARABANKI,NEP,398.0,UTTAR PRADESH,3,2017,BJP,0
BARABANKI,MwSP,352.0,UTTAR PRADESH,3,2017,BJP,0
BARABANKI,LOGAP,321.0,UTTAR PRADESH,3,2017,BJP,0
BARABANKI,ADRSP,318.0,UTTAR PRADESH,3,2017,BJP,0
BANSGAON,BJP,374397.0,UTTAR PRADESH,3,2017,BJP,136288
BANSGAON,BSP,238109.0,UTTAR PRADESH,3,2017,BJP,0
BANSGAON,SP,169437.0,UTTAR PRADESH,3,2017,BJP,0
BANSGAON,INC,50965.0,UTTAR PRADESH,3,2017,BJP,0
BANSGAON,IND,33298.0,UTTAR PRADESH,3,2017,BJP,0
BANSGAON,NINSHAD,26772.0,UTTAR PRADESH,3,2017,BJP,0
BANSGAON,NOTA,9704.0,UTTAR PRADESH,3,2017,BJP,0
BANSGAON,BMUP,3414.0,UTTAR PRADESH,3,2017,BJP,0
BANSGAON,JANADIP,2429.0,UTTAR PRADESH,3,2017,BJP,0
BANSGAON,MNVP,2419.0,UTTAR PRADESH,3,2017,BJP,0
BANSGAON,CPI,2106.0,UTTAR PRADESH,3,2017,BJP,0
BANSGAON,NCP,2045.0,UTTAR PRADESH,3,2017,BJP,0
BANSGAON,RLD,1848.0,UTTAR PRADESH,3,2017,BJP,0
BANSGAON,GGP,831.0,UTTAR PRADESH,3,2017,BJP,0
BANSGAON,BSCP,821.0,UTTAR PRADESH,3,2017,BJP,0
BANSGAON,HJ,793.0,UTTAR PRADESH,3,2017,BJP,0
BANSGAON,SaSaP,787.0,UTTAR PRADESH,3,2017,BJP,0
BANSGAON,SARSAMP,787.0,UTTAR PRADESH,3,2017,BJP,0
BANSGAON,BaSaP,712.0,UTTAR PRADESH,3,2017,BJP,0
BANSGAON,AdVP,709.0,UTTAR PRADESH,3,2017,BJP,0
BANSGAON,HAPa,637.0,UTTAR PRADESH,3,2017,BJP,0
BANSGAON,RMGP,611.0,UTTAR PRADESH,3,2017,BJP,0
BANSGAON,SHS,556.0,UTTAR PRADESH,3,2017,BJP,0
BANSGAON,CPI(ML)(L),459.0,UTTAR PRADESH,3,2017,BJP,0
BANSGAON,BSNPty,433.0,UTTAR PRADESH,3,2017,BJP,0
BANSGAON,LD,390.0,UTTAR PRADESH,3,2017,BJP,0
BANSGAON,MAHAD,371.0,UTTAR PRADESH,3,2017,BJP,0
BANKURA,AITC,591613.0,WEST BENGAL,5,2016,AITC,246057
BANKURA,CPM,345556.0,WEST BENGAL,5,2016,AITC,0
BANKURA,BJP,118554.0,WEST BENGAL,5,2016,AITC,0
BANKURA,INC,83486.0,WEST BENGAL,5,2016,AITC,0
BANKURA,RSP,73648.0,WEST BENGAL,5,2016,AITC,0
BANKURA,NOTA,33402.0,WEST BENGAL,5,2016,AITC,0
BANKURA,SUCI,16119.0,WEST BENGAL,5,2016,AITC,0
BANKURA,JMM,10499.0,WEST BENGAL,5,2016,AITC,0
BANKURA,IND,8424.0,WEST BENGAL,5,2016,AITC,0
BANKURA,BMUP,7557.0,WEST BENGAL,5,2016,AITC,0
BANKURA,BSP,6847.0,WEST BENGAL,5,2016,AITC,0
BANKURA,JHAP,3855.0,WEST BENGAL,5,2016,AITC,0
BANKURA,CPI(ML)(L),3735.0,WEST BENGAL,5,2016,AITC,0
BANKURA,JDP,2593.0,WEST BENGAL,5,2016,AITC,0
BANKURA,CPIM,1552.0,WEST BENGAL,5,2016,AITC,0
BANKA,JD(U),276258.0,BIHAR,11,2015,JD(U),63365
BANKA,BJP,212893.0,BIHAR,11,2015,JD(U),0
BANKA,RJD,103409.0,BIHAR,11,2015,JD(U),0
BANKA,BLSP,94016.0,BIHAR,11,2015,JD(U),0
BANKA,IND,59067.0,BIHAR,11,2015,JD(U),0
BANKA,NOTA,36944.0,BIHAR,11,2015,JD(U),0
BANKA,JMM,27889.0,BIHAR,11,2015,JD(U),0
BANKA,CPI,27233.0,BIHAR,11,2015,JD(U),0
BANKA,BSP,23793.0,BIHAR,11,2015,JD(U),0
BANKA,BDlP,4873.0,BIHAR,11,2015,JD(U),0
BANKA,SKLP,4548.0,BIHAR,11,2015,JD(U),0
BANKA,GJDS,3698.0,BIHAR,11,2015,JD(U),0
